crit_number,index,radius,coords_1,coords_2,coords_3,coords_4,coords_5,coords_6,coords_7,coords_8,coords_9,coords_10,coords_11,coords_12,coords_13,coords_14,coords_15,coords_16,coords_17,coords_18,coords_19,coords_20,coords_21,contact_graph_1,contact_graph_2,contact_graph_3,contact_graph_4,contact_graph_5,contact_graph_6,contact_graph_7,contact_graph_8,contact_graph_9,contact_graph_10,contact_graph_11,contact_graph_12,contact_graph_13,contact_graph_14,contact_graph_15,contact_graph_16,contact_graph_17,contact_graph_18,contact_graph_19,contact_graph_20,contact_graph_21
860,5,0.2024682017,-0.0534045975,0.144601425,0.5517556501,-0.1276590864,0.3837941293,-0.2016831534,-0.0327165331,0.009889881,-0.0785774442,0.2563154853,0.1067956551,0.1879619602,-0.4949662783,0.2479237808,-0.0987357585,0.0863514111,-0.3617591079,0.0294658087,-0.3467249399,-0.0521997575,-0.3266038304,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
861,7,0.2024578626,0.3866728223,-0.1562818339,-0.2164161672,-0.0278990585,-0.0483236445,-0.4918043402,0.0822019649,-0.4947912411,0.1200668685,-0.2300162636,-0.2853950949,-0.1974621838,0.2305318776,0.1981386304,-0.0982515174,-0.3873429378,0.0906683581,0.3330901621,-0.2393036671,-0.264427159,0.2068036128,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1
862,5,0.2023542651,0.0906239897,0.1712657346,-0.4838946066,0.3504757358,-0.2527996665,-0.2761124412,-0.0847720677,0.249401035,-0.1045383208,0.2736324961,0.4264987257,-0.0415179192,-0.3275569158,-0.0743784274,-0.1079105313,-0.0410650208,-0.3535279829,-0.1694484405,-0.4405608066,0.2148515301,0.151637435,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
863,4,0.2023420353,-0.1186222643,0.047340339,-0.5540971165,-0.3946068535,-0.2009842617,-0.2809412492,0.166791105,0.274349963,-0.306914825,-0.4279405378,0.1240505825,0.2199016638,-0.4598230684,0.1851475351,-0.1788712838,-0.192455224,0.4525153795,0.1992439479,-0.1727897232,0.4692572125,-0.2046151564,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
864,5,0.2022822786,0.024768715,0.0377281652,-0.5058914189,0.395468102,-0.1863393174,-0.0700238964,0.0750608863,0.1646693455,0.2487463521,-0.3108501243,0.1081683094,0.3562303331,-0.2847724028,-0.0173019477,-0.2512770741,-0.2230521681,0.2893329031,0.0053124072,0.3545579494,-0.117302188,0.3265019111,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1
865,6,0.2022016932,-0.2187652684,-0.0001447383,0.4046548939,0.182562576,-0.1619261132,0.3614897942,-0.4967769657,-0.054350453,-0.1320177932,0.4249828598,0.2935783922,0.0586811653,0.2574069284,-0.0870815424,-0.4514629636,0.107251825,-0.4593595415,0.098043888,-0.2422138049,-0.3645804216,-0.0820471749,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
866,3,0.202182526,-0.476487128,-0.083740752,0.1314194414,-0.0625176958,-0.2032270933,0.1938625726,-0.2247538814,-0.3347517183,-0.1523913636,0.2639524153,0.1765419849,-0.1683630719,-0.1267957804,0.27352937,-0.1306750109,0.0886909464,0.171796113,0.1960158373,-0.3883891166,0.0088908577,-0.2889358069,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
867,6,0.2021363036,0.3026437287,-0.3197150755,0.1443489422,-0.1942562313,0.1196494604,0.3832695739,0.0518490692,0.2257492985,0.0240760433,-0.3247621396,-0.2501306422,0.2849475246,0.1955916757,0.2250379084,0.4019303782,-0.0699166473,-0.3892928585,0.0036576488,0.0451353671,-0.0842221126,-0.2353637224,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1
868,5,0.2021093169,0.2584632729,-0.4935125175,-0.1155869183,-0.1262529107,-0.3647825949,-0.0107707905,0.0758564058,-0.1626732775,-0.2965965275,0.1431794278,-0.1222424454,0.4867037346,0.4410701104,0.1756482382,0.0654226905,0.2009744483,-0.1487874168,0.087519812,0.3159520684,0.1617623772,-0.3186936491,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
869,6,0.2020645697,0.1822455005,0.4118215822,0.0044416278,-0.1480731873,-0.2403616377,-0.0481778184,0.4929522998,0.1004102126,0.0202150688,0.0382147404,0.0661401838,-0.5895632896,0.1623250934,0.0452355419,-0.2055320683,0.1383454045,-0.3433132078,-0.3140456928,-0.109181198,0.1416356878,0.0778611373,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1
870,7,0.2020502688,0.1692045196,-0.3242204607,0.2172419882,0.0135794666,-0.1953063943,-0.3472812075,0.2762914006,0.0610075981,0.0454277024,-0.212610733,0.0223010712,0.2671978555,0.2967274803,0.0928462833,-0.3568979235,0.1365848342,0.1678376807,0.4092499849,-0.45832664,-0.2412515465,0.0842744481,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
871,7,0.2019816667,-0.3195201323,0.0512136069,-0.3112109694,-0.1276725624,-0.4744870723,0.0172181658,0.2460694429,0.1244496918,0.3535732629,-0.2002383468,0.1097271562,0.2692976311,0.0472105159,-0.1157694841,-0.2827214218,-0.1862905176,-0.2818849897,0.3674391646,0.0816943557,0.1811976199,-0.0110455493,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1
872,7,0.2019155806,-0.4386785763,-0.4167882325,-0.0204951236,0.4172183032,-0.0105036602,-0.0776058276,0.0309677819,-0.1849127029,0.1542347409,-0.2787906832,0.0733748892,0.1746509054,-0.1251852831,0.2302297274,-0.358840896,-0.025470232,-0.4331871662,-0.1592204365,0.1131984927,-0.0944392188,-0.3298088877,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1
873,6,0.2019065064,0.0022222904,-0.2069916807,0.3868623343,0.2209313395,0.3719700314,0.0599235294,-0.0082780517,-0.1846876158,-0.0161974888,0.0144444939,-0.2715877188,-0.4098940822,-0.4310686295,0.0112035897,-0.0388178267,0.4246666948,-0.3493343741,-0.1495654202,-0.112612128,0.1654861508,0.1557259919,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1
874,5,0.201616729,-0.1340377745,-0.390238256,-0.2660828144,-0.3318175517,-0.0019499325,-0.0190211749,0.0403139069,-0.0814182272,-0.5191838483,0.0887141855,-0.1298185031,0.1879229348,0.3833768118,-0.2867555989,-0.0382228286,-0.3453951562,-0.015527567,-0.4217971899,-0.1302008077,0.1996667816,0.2661079377,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
875,5,0.2016024432,0.1301047551,0.1610596154,-0.0514053859,-0.2139602437,-0.03929276,-0.115063714,-0.1859644939,0.0135481388,0.5353720866,-0.3187867545,0.4093161248,-0.0417717178,-0.0045114271,-0.3497964018,0.0342442296,-0.0830238155,0.2935924001,0.2641662443,-0.0315313228,-0.3455520055,0.4365203671,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
876,5,0.2015369094,-0.3703035229,0.0677885073,-0.3570120153,0.4825323788,-0.0196362747,0.0079100848,-0.3109131212,-0.0089778321,0.3538727123,0.2794252809,0.3285068451,0.0043917781,0.0652942206,0.0974616441,0.2558565025,0.130239255,-0.2154744089,0.0102517942,-0.0959465998,-0.2255631766,-0.3232248606,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
877,5,0.2014316598,-0.0688707475,-0.4289488857,-0.1749990505,0.1024363663,-0.0424731231,0.0163199261,0.3795760103,0.1967598609,-0.1517873356,-0.2520238561,0.1847004924,0.3107692556,-0.385807184,0.4575620769,0.0462934888,-0.2304808923,-0.196664146,0.1827232966,0.4644352414,-0.1905234186,-0.0803070824,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
878,5,0.2014298411,0.3118122246,0.0306870762,-0.2665235111,0.0098439974,0.2937510296,-0.310209549,0.2565518628,0.3787881475,0.176541943,0.0845001612,-0.2604675175,-0.1057312476,0.2390769961,0.0904347629,0.4573316835,-0.1400934487,-0.0376618362,0.5033421019,0.1237330306,-0.2598640332,0.2952130646,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
879,4,0.2013474367,0.4619844716,0.3023340949,-0.0418083339,-0.1004891699,0.1872367072,0.1430605217,0.365408224,-0.2992357123,0.1410633005,0.0001314185,-0.1832342697,0.2646743101,-0.4592479157,0.0442147583,0.2570783207,0.0982005848,0.4743052486,-0.0576313228,-0.2610051822,-0.4453371831,0.1056997852,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
880,4,0.2012815744,-0.1344231499,-0.0511237248,-0.15861625,-0.2022723999,0.3530932181,-0.0124151568,-0.1250247716,0.0481926621,0.3778081627,0.3977479856,0.3687552976,0.0303410947,-0.1277432108,-0.2925441681,0.1634530554,0.0782786732,0.3800954007,0.2750201707,0.1179337263,0.2530890101,-0.2349556822,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
881,5,0.2012679634,0.229852064,0.0561278034,0.2600244187,0.0226158599,0.0631725591,-0.0849954351,0.3696078139,-0.2258519943,-0.2771800519,-0.2820775606,0.0052672063,0.1716055431,0.080553686,-0.0051132049,0.628799019,0.4291801516,0.1219326359,-0.0834478655,0.2236834583,0.1169699273,-0.4295427271,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
882,8,0.2012569644,0.1547250665,0.4543613874,-0.2529030025,-0.0745414959,-0.0366177318,-0.1497499961,-0.2098755231,0.3695809868,0.1083118161,0.2969540706,0.0002637932,0.0007433962,0.2832268249,0.0960283612,0.3914583483,0.0262530123,-0.1872810756,0.5168285444,-0.4460721199,-0.0735184336,-0.3001521144,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
883,4,0.2011762058,0.0044394756,-0.0949630308,0.3988081022,-0.1128034367,0.0639656226,-0.0243741511,0.1655291412,-0.4266615014,0.2378307514,0.4985304456,0.1614826056,0.0119103443,-0.1029016651,0.2831662401,0.3128802412,0.0114436847,-0.1052551168,-0.367615258,0.2346448845,-0.1386773259,-0.0345212119,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
884,6,0.2011052707,0.1815620757,0.2811047743,-0.362023093,-0.2195038844,0.1170712956,-0.191189551,0.1147000853,0.0724421556,0.3111572099,0.3753855128,-0.429839203,0.0036362434,0.0490555549,0.3352614398,0.0138524165,-0.2654988146,-0.2573865645,-0.0517653871,0.0454638667,-0.3073770962,0.1983875208,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
885,4,0.2010401898,0.1546256185,-0.3050008733,0.380825977,0.0809985946,0.3140935979,-0.4119111051,-0.1802095173,-0.3362767058,-0.0985934171,0.1962645185,-0.1963843726,-0.1177263033,0.2902438893,0.1936027882,-0.0904037131,0.4599027453,-0.4620445414,0.0292029037,0.0007817285,-0.2942912684,-0.4551716327,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
886,4,0.2010381363,0.3130390129,-0.0608033505,0.3046161669,0.0096208572,0.1043913742,-0.2078623504,-0.0517185618,0.0885875911,0.4823144195,-0.3805645533,-0.0809025686,-0.3768939067,0.4009185735,0.1920230771,-0.1783308256,-0.1728071352,0.2322760076,0.1268477888,-0.0256373596,-0.0754603033,-0.5657388115,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
887,0,0.2009912275,-0.0576199656,0.2256770889,-0.0270305531,-0.3960298212,0.4409220547,0.0001405421,0.023173067,0.0833066676,0.3401120039,0.2943567717,0.2929059997,-0.2091933529,0.2519908675,0.3737012757,0.1823013991,-0.124847048,0.454498407,0.2965616619,-0.3288055828,0.212113566,-0.3234602479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,4,0.2009879687,0.1437864177,0.3010001309,-0.1490017517,0.0770714253,-0.4686479065,0.1767651179,0.4559568654,0.4495336084,0.0610563066,-0.0047470598,-0.1292064028,0.375938046,-0.1925766121,-0.4806729253,-0.1211106768,0.3741383803,-0.2110248879,0.2602292347,0.2256049028,0.1601636028,0.2184971763,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
889,6,0.2009820385,-0.2519071294,0.3695123378,0.0640859501,0.0157177319,-0.1820640942,-0.0233044254,0.3350823283,-0.2544245381,-0.2706666929,-0.2909643292,-0.0827228612,0.2168050332,0.4023261306,0.3711250179,-0.1408966835,-0.1109072826,-0.4682448097,-0.2755777356,0.3648247477,0.0096663552,0.0309066944,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1
890,5,0.2009272815,-0.1169530391,0.0485114084,0.4884802554,0.1374221625,0.061914871,0.1286204058,-0.2476427263,-0.351791364,-0.0157419663,0.481932817,-0.1360402412,0.1887309074,-0.2059092931,0.2702499644,0.1142297732,-0.0013967291,-0.2836642276,-0.3259172264,-0.0605652185,0.0991843868,-0.2190850299,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
891,6,0.2008695601,0.1970620714,-0.278399893,-0.0783826488,-0.0712038349,-0.3367332499,-0.4022540308,0.0758610526,-0.4938964993,0.2382651785,0.1374532928,0.0037196658,-0.3581140716,-0.1265892696,-0.1716315705,0.3669255975,-0.4471994891,-0.1738054605,0.1248539511,0.0587367411,0.1721783275,0.4609646563,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1
892,7,0.2008296964,0.2506687626,0.3334864318,-0.2323017202,-0.3523094489,-0.3059299721,0.0744476207,0.3446257629,-0.09148936,0.22773567,0.0820064772,-0.3105139573,-0.310708214,0.2682933378,-0.4701488217,0.1176418876,0.3595318821,-0.0268107418,-0.3725337984,0.1839285154,0.2416352778,0.3843710375,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1
893,6,0.2008068825,-0.3068517547,-0.0942046014,-0.1578953004,-0.4171781602,0.362853507,0.000819851,-0.031050935,-0.0574848137,0.1679403063,0.3004973716,-0.105813261,-0.3294363732,-0.275105017,0.0129934964,0.4790094773,0.2377035571,0.1607229577,-0.0356524436,-0.0720524874,-0.4350224148,0.0372580629,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
894,4,0.2007822295,0.072799445,0.4715504949,0.1977934312,-0.4006061419,-0.3193325953,-0.1777353955,0.2844854423,0.22052981,-0.2604736259,-0.486276119,-0.1538803719,0.1779895439,0.0087507659,0.1204322571,0.0137614622,0.1290364436,-0.1423109566,0.292600798,-0.364865029,0.0774074027,-0.1270011579,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
895,6,0.200775806,-0.2660048714,-0.123757556,-0.194628171,0.27531418,0.1018588943,-0.3162559623,0.2230586868,-0.4738617464,-0.049361383,0.4507116825,-0.1719758035,0.0858521079,0.0781202599,-0.0501667503,-0.0012219033,-0.0126648717,0.3186509518,0.200892729,-0.2231811726,-0.0177469952,0.2622360692,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
896,7,0.2007496812,-0.1277071967,-0.342115244,0.2343474697,-0.0434236822,0.174522418,-0.05280046,0.0838155376,0.2954237215,0.3932934725,-0.170662902,0.0536211146,-0.4988943924,-0.3755462929,0.3968186288,-0.0143205423,0.2886989285,-0.0477737927,-0.0912803776,0.2065763178,-0.075477582,0.3007529306,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1
897,5,0.200604505,-0.1250515883,0.1378710382,-0.2279260309,0.3057491572,0.0412373394,-0.4200725971,0.4305424109,-0.1067659556,0.1747670314,-0.0647187442,0.1648015609,0.3368960935,-0.1774861664,-0.3272769544,-0.2655357122,0.1651735093,-0.1807835547,-0.1168995777,-0.1806270112,-0.1175254512,0.0764629893,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
898,5,0.2005928362,-0.4142802887,0.1399771433,-0.2534466114,-0.1567054412,-0.4585960069,0.0742511208,0.027208192,0.2435083792,0.2701692732,-0.0415814834,-0.2347521409,-0.2381434082,-0.0142971459,0.0983153635,-0.4601153573,0.3301937527,-0.2443072567,-0.0876714265,0.3092223196,-0.0415652076,0.257880023,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
899,7,0.200472049,-0.1199308159,0.1357401434,-0.0536382105,0.1300700638,0.3858034576,0.2998896502,0.0345201337,-0.2947610514,-0.4179050705,-0.4996200191,0.4349721842,-0.03762127,-0.2246791265,-0.1111467399,0.3408860392,-0.272223347,-0.23480529,-0.0375373747,0.0322509881,-0.4936710429,-0.0697875097,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
900,4,0.2003606419,-0.2075022727,0.0292620493,-0.0964338128,0.0022731823,-0.2809681906,-0.2390136293,0.1100358892,0.1438139517,0.4353864668,-0.0087363871,0.4338454437,0.1856817862,0.0174882,-0.2459398165,0.42516527,-0.3859994726,0.3297778276,0.0995421144,0.2948220302,-0.49274744,-0.0653983405,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
901,4,0.200301306,0.2677167565,-0.2188581132,0.3546204468,-0.3481784785,-0.4044180515,-0.1329910159,0.168905186,0.1936979654,-0.0646391844,0.1543924944,-0.1340408208,-0.2945503031,0.0322077984,0.3417592332,0.2815892631,0.0420557729,-0.426807946,-0.0452506358,-0.1164726308,-0.0333257558,-0.5719868046,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
902,5,0.1999714522,-0.4185855977,0.0534273863,0.1620418555,-0.2965533215,-0.3391533795,0.063163417,-0.1629525484,0.0936168247,-0.4983889476,0.1629027413,0.2382717266,0.1507712359,-0.1276722,0.1295836574,-0.101632081,0.2904881028,-0.0226416082,0.4257267501,0.0450060687,-0.1435331193,0.1340451756,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
903,3,0.1999506843,0.2990663017,-0.0991720757,0.3074531095,-0.3338267181,-0.3427651925,-0.0262250648,0.4260143421,0.1572348075,-0.2099604405,0.0994962419,0.1572348075,0.0209227223,-0.2845212455,0.2665375008,0.0433859228,-0.1630477299,-0.0735414014,0.215175416,-0.0537450365,0.2787083231,0.3697527674,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
904,6,0.1999430889,-0.2267618994,-0.4338714623,-0.1507073586,0.210825165,-0.3711628213,-0.1178215592,-0.4008423921,0.1884972037,-0.0449725208,-0.3116340423,-0.1743021688,0.2712010972,-0.0304713978,0.0631402862,0.1147478995,0.2911379035,0.2887170842,0.1895243714,-0.0928090082,0.0882721199,-0.2794492193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
905,5,0.1999355038,0.3751035806,-0.0699388215,-0.0442808875,-0.3141810689,0.2693789992,0.1388225645,-0.2345802522,0.1170470084,-0.4253467609,0.1715467819,0.4672550375,-0.0769140022,-0.0456626472,0.1361784018,0.4034964785,-0.2075573805,0.4480619038,-0.2026457815,0.2959153076,0.2239624376,0.2150414795,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
906,5,0.1999071786,0.0224462631,0.0890170426,-0.2353453048,0.2471786502,0.3083583585,0.2836132605,-0.2208060285,-0.1814238739,0.268698034,-0.3296720258,0.0203262769,-0.0588635504,-0.0095689449,0.0787988458,0.4866763609,-0.4007030157,0.3770497652,0.1071318459,0.3848124904,-0.0513123914,-0.3294191454,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
907,6,0.1997280124,-0.0009164151,-0.161986259,0.3269681199,-0.3108359546,-0.2176276531,0.0211426476,-0.3692004726,0.1039707489,0.3376905543,0.0073154424,0.2365703177,0.3524633644,0.2408583598,0.0332509676,-0.3780171381,-0.1065840153,0.2863170586,-0.4174820306,-0.1307705597,-0.0990455775,-0.3151308433,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
908,6,0.1996959373,0.1582211116,-0.1586710116,0.1538017475,0.4177510811,0.1275750511,0.0527015193,-0.224783926,-0.0753199863,0.2304412769,-0.1100896656,-0.2870198194,-0.2354402889,0.0521202121,0.3576193564,-0.1522506862,-0.2343399478,0.079703462,-0.1375129085,0.2292608264,0.4503156884,0.1934984461,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
909,5,0.19969189,-0.48085144,-0.0107108671,-0.0763154518,-0.1423929084,-0.3946128527,-0.0710844525,-0.2143031998,0.1269437172,-0.3890323852,-0.0509347548,-0.0064212685,-0.049868803,0.4719527299,-0.4835337837,-0.0175010117,-0.0421158213,-0.1450128863,0.3245934698,0.1401447819,0.3320688195,-0.1416319481,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
910,6,0.1996788229,-0.490306994,-0.3171458121,-0.02473608,-0.0848389884,0.3768736809,0.1737127739,0.2287289784,-0.0216032629,0.0875304736,-0.2084202615,-0.2475412364,-0.2989287175,-0.4248965071,0.1703423514,0.1391841882,0.2278792309,-0.386610016,0.249567128,-0.1124806624,0.0808563809,-0.0929259804,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
911,6,0.1996747638,0.1793447855,-0.1578092225,0.0647147982,-0.1841350969,-0.2213873642,-0.16618829,0.4082010162,0.2613300301,-0.1779796467,0.0219491491,0.3869551911,0.0323926111,-0.2028934319,0.1872497747,-0.2303688885,-0.2577571047,-0.3780448715,0.193698179,-0.1105486042,-0.064746255,-0.5260891601,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
912,7,0.1994884464,0.2247620809,0.2940435166,0.2112878639,-0.0721196485,-0.0938226234,0.5168608039,0.3353342367,0.0244475464,-0.1202451605,-0.0516320193,-0.0726826474,-0.1179206896,-0.3962481166,-0.2630004288,-0.0531021081,-0.1446073914,0.1433763935,0.204347261,0.0941664457,-0.0553739238,-0.4889001725,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1
913,4,0.1994686969,0.1707319719,-0.2343092343,-0.3155617239,0.1822138047,0.1621463406,-0.1776050506,0.014667093,-0.3824737895,0.3135505803,-0.196327898,0.2880716232,-0.1778216157,-0.2152488172,-0.3242231099,-0.2698958744,-0.0227492064,-0.1211461516,0.0144537222,-5.07134e-05,0.2467634731,0.1670261012,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
914,4,0.1994366116,-0.2569223669,0.4439411677,-0.190552884,-0.2895034414,0.083383422,0.3725845153,-0.3501341326,0.035365493,-0.3681127147,-0.079799919,-0.1199796224,-0.1193414217,-0.3520491307,-0.2393113257,0.1466288012,0.2686734175,-0.2511360728,0.0237116014,0.2606056679,-0.022176637,-0.3028038444,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
915,5,0.1994251693,0.0285116959,-0.1071243963,-0.1949710121,0.3481045344,-0.0613556418,0.1996245572,0.0308037395,0.0989305888,0.612895957,-0.0087327835,-0.1810606763,0.3316072306,0.4204239445,-0.0334514063,-0.2026308229,-0.4435195415,0.2721494454,0.1330255796,-0.2803603888,-0.0836184682,0.0562800564,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
916,5,0.1994144672,0.4190514448,-0.0219106647,0.2435558558,-0.1071700525,-0.4348863217,0.2926063574,0.2421736673,0.4070507521,0.1828812659,0.497075848,0.2850651496,-0.0985595094,-0.2558232346,0.2057188577,0.2042767855,-0.4441715382,-0.3642412043,0.0913508358,0.0792645737,0.1154668305,0.4008353041,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
917,6,0.1993655619,0.2602000413,-0.3523095864,0.129711162,-0.0618965102,-0.1693728604,-0.0801453232,0.3381202857,0.1535294448,0.283994587,-0.0728367009,0.3049392606,-0.2512321939,-0.3235986308,-0.0349512206,0.1889816579,0.0143849375,0.3338247764,0.1367684788,0.2855326414,-0.254907189,-0.2561094461,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1
918,6,0.199164189,-0.1563390495,0.3370946291,0.2568063385,0.1359705812,-0.36504576,0.265368963,-0.2446132591,-0.4387736239,-0.0696316684,0.017769662,-0.4201105879,-0.3687510275,-0.3599631127,0.127018448,-0.0435092581,-0.1870339729,-0.1438495794,0.1918447766,-0.0494546168,-0.0780516153,-0.5614737636,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0
919,5,0.1990809299,0.323758388,0.0139135145,-0.2784870119,-0.0064086639,0.0192829441,-0.0027502761,-0.2869801582,0.1866240833,-0.2303671611,-0.1694127163,-0.3266009612,-0.1137767124,0.2686057527,0.2208073784,0.202889797,0.1587875815,-0.4120472712,0.0948290384,-0.4807488632,0.4507672584,-0.0040599833,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
920,4,0.1989867131,0.0217049741,-0.4248467341,0.2092368149,-0.3448773726,0.4502261247,0.1176210931,0.3338489125,-0.1341265458,0.1258040008,0.2478024098,0.2478762088,0.1968866938,-0.0244801338,-0.0337953613,0.2669309018,0.3177516583,-0.4745924339,-0.0796387053,-0.3973224675,0.1010811301,0.3012787441,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
921,6,0.1989732118,0.1243112721,0.4369151096,0.0244871816,-0.1849798382,-0.3606674863,-0.1908694695,0.4176354787,-0.2480061707,-0.082085683,-0.1681042293,0.1991764523,0.2400270939,0.0062965702,-0.0792193616,0.0154352683,-0.4272300244,0.3979972176,0.0126826817,0.3516848262,0.0862443562,0.1235558809,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
922,4,0.1988542735,0.1435325096,-0.1420059115,-0.0509594198,0.0022131192,0.1242800132,0.5840695516,-0.1275145866,0.4847382247,0.186260036,-0.1042827545,0.2564779712,-0.1385932033,0.0457096656,-0.2153588246,0.3817687885,-0.3956030911,-0.2248372196,0.2304665923,-0.1517394244,0.0891251993,0.21905607,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
923,5,0.1987724539,0.3813459589,-0.1922268664,0.1380555134,0.0719825227,0.3666312212,-0.2251975493,-0.0537847838,0.2091440469,0.3936870204,-0.4358360071,0.0702287791,-0.098030391,0.1161035985,-0.4774019759,0.2178276941,-0.2072421872,0.3558411941,0.0575728464,0.4126328604,0.4315636299,-0.0308188211,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
924,5,0.1987009915,0.2988235758,0.1765318095,0.1815367862,0.4968495896,-0.0060258205,-0.3368529305,-0.2704475618,0.0512353301,-0.0198373458,-0.3947390438,-0.05298716,0.3429541042,-0.0503724218,-0.2455101114,-0.1662525492,0.1480279696,0.0986299197,-0.1777963696,-0.0628317416,0.3899061282,-0.008608018,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
